Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,TR,UK
1989-12-31,284.624291393836,279.45761594520445,282.7974769326472,283.65078686986396,284.1045519155254,278.055272247718,291.7631498207775,281.799774687214,282.71158348858654,282.5216097739715,280.484225053654,286.851496231735,287.4457893892699,277.0713761655242,284.7327630353876,284.56735742009135,284.27457270091315,283.34115716666787,273.5380974760279,285.1017378356146,,281.3175881084477,282.7129261118716,280.8256404086764,281.5306144178075,283.7048992853879,,283.81180725570704,276.053887803652,282.49670267123196,288.980033651827,283.03682390068315,283.88085744406493,277.5861615342476,282.8682012979454,281.69958759589065,284.13191611187244,282.74205242808273
1990-12-31,285.2944322191784,279.39126901826495,283.1749516232866,283.53303747260276,284.443239724887,278.1581267477162,292.120617063927,281.6547510913244,282.6663643664381,282.6238493436068,279.9755423287672,287.42866050913267,287.132591388128,276.20783001483926,284.62886216438216,284.888670268266,284.4586136107297,283.2216558538822,273.91554205707723,285.44125652625706,,281.1400269098174,282.76555582991017,280.53945744063907,282.1939921221454,284.25888423972594,,283.8881271255708,276.22824056963486,282.26689597031975,288.5503358253431,283.2014393219189,284.34483655251177,277.60460846803534,282.97538144748887,281.55319065525094,283.93236231164343,282.81313700342434
1991-12-31,283.98540839726115,278.3938563858448,281.82023571917864,282.3784566415523,283.1118691289936,277.37813666666693,291.82388952397343,280.465645501141,281.5232159634713,281.48311371461267,279.51292380707713,286.2545186038811,286.4110736232868,275.68505582191773,283.53767506506875,283.7541498904108,283.1328169954334,282.7562211735153,274.82447396575407,284.62255301598236,,280.27115888356144,281.7531647066212,279.88475843493114,280.7783750331044,282.9029860639268,,282.6422296860733,275.3502161415528,280.9924994988588,288.17796100798995,281.82316360502267,282.8848195159821,276.6159491757998,281.96461715525174,280.520152820775,283.76202798059313,281.87566345319516
1992-12-31,284.6103627265488,279.72882295878935,282.9147522313292,283.10764914162115,283.8878414560565,278.11081319444304,290.7551487158473,281.7547213820585,282.48148082536517,282.22241334813344,279.66470897541006,286.5828918351547,286.30755723019126,275.93323925546343,283.9519793738621,284.97271250796854,284.5603161885247,282.6361660291435,273.8696185655734,285.33516730646716,,280.61311558515337,282.52156071379756,280.05405847563765,281.58400469831486,283.81853419854303,,283.5784791917126,275.50253065915354,281.7962451582418,287.8915931193084,282.59251166438867,284.15533638433544,276.94213679075443,283.2439128005458,281.58624334357864,282.27755858606577,282.102506404828
1993-12-31,284.775443965754,279.2255859828771,282.48490747031957,282.69811788926836,283.7630462020539,277.76007542579924,291.8286455616428,280.9228501906386,281.677945982878,280.9726429326464,278.3377373721465,286.95556269863016,285.937472216896,275.200400642694,283.67013856506856,284.21320136529727,283.76569248744386,282.48212436301367,273.862738592466,285.30261978082166,,279.47329960844723,282.0309601255706,278.87366165867587,281.7757262317346,284.04750125342474,,282.7121083002275,274.68278883333306,280.96871543607324,287.23604226940756,282.00084549429124,283.59984491666495,276.11686204566155,282.73970215753377,281.02225248630054,283.320470311644,281.77471891095877
1994-12-31,285.8643645228316,280.7399711369863,283.6823925547945,283.7932872442931,285.19055341552627,279.2157970570783,292.7492274691782,282.2599636849322,282.9754548253416,282.0007066369871,278.5744937557083,288.0007470536523,287.34161272945266,275.27121586415586,284.92949880251047,285.55011006392664,285.2113522979456,282.80785665867506,273.7457451712331,286.2548992020544,,280.049602812786,283.23349915753374,279.19771980822065,282.80978486643943,285.20258583675803,,283.73680079109664,274.7517494714608,282.0739640901838,288.13814515410957,283.81299316209993,284.9367782579914,276.12527723630205,284.03632709360824,282.26430420776296,284.78202924429183,282.38940237785465
1995-12-31,284.42777008904113,279.3644977716905,282.48828979908575,283.50539894063877,283.7755582922394,277.90343747374396,292.1213850399549,281.18629418379084,282.1411523458887,281.606241405252,279.4120507305935,286.9565215331063,287.79457982648364,275.76187590296814,284.4596238915531,284.4630069006841,283.9771633447477,283.3941885194067,273.36647929908696,285.18747944063824,,280.16446397945214,282.7390677705499,279.73349763241947,281.42262387671275,283.5113652100465,,283.47121949885894,274.9019231620998,281.37113379452126,289.33801388013853,282.4023096164385,283.6655163242008,276.2278296381283,282.85597416780803,281.4186967899538,283.9933229977164,282.6527719086757
1996-12-31,284.544187895035,278.3266613160286,281.89966462886935,281.6581138786454,283.37433683743126,277.2815808117034,292.31032972791417,279.54292247723055,280.3948433117031,280.1430047688983,277.8140350922122,286.75530666552953,286.76478830373406,275.1428627629797,283.4550169637987,283.4766935701269,282.83276645833416,282.3824566814674,274.6177012112925,284.98970845400675,,278.6091271322855,281.02588495673916,278.1856626388898,281.4413812135707,283.6431575147995,,281.5703142201722,274.28147528119325,279.82213849840633,288.12887070696746,281.85159570924515,283.1418637921223,275.6527121778227,281.68005168602053,280.44534717099185,284.4298023155734,281.65945069785784
1997-12-31,284.74895393492983,279.51095358105135,282.59322076940646,283.2533431187214,283.3021875924663,278.45042967694064,291.8824844520544,280.914839216895,282.1163219726027,281.79104698287586,279.0382632922367,286.731998671233,287.6918621917815,275.63775734018174,284.70965913128,284.29850898744144,283.3982353070763,283.50679971347046,274.5637722751146,285.86622994292213,,279.9652612431512,282.48477610730583,279.4081900479447,281.64833000570644,283.5847442796801,,283.2684677762556,275.4947914623283,281.1028584497729,289.05171281392666,281.87283735388183,283.3515195251146,276.9199035114151,282.77785849657624,280.9689474908667,283.442076562784,282.91961509931406
1998-12-31,285.0432299178097,279.57996414840085,282.8864407534236,283.0984793264822,284.16024396803607,277.9965062990869,293.1413613196344,281.54814668378856,282.26736996575335,281.51441407762604,278.65477977511495,287.43505233447536,287.1627186643841,274.644314714612,284.0917306015974,284.6153023527404,283.8417533778543,283.2202660616436,273.84381688127814,285.73035456620926,,279.8592481221461,282.30903957305924,279.1716521495441,281.86416663584333,284.12967792693945,,283.38432056963484,274.7662941358446,281.47355061757963,288.4806545958905,282.48812506620857,283.93934210730686,275.95703202397283,282.9757847682651,281.50410917922363,285.01860539041166,282.62592671347073
1999-12-31,285.42209148858336,279.59428483333284,283.2361302477176,283.6658780296802,284.8322768470315,278.07474168150526,293.34553806620943,281.70867369063905,282.72610181050135,282.18338308105024,279.7084060890413,287.80926013470395,287.02632431506834,275.73194163812735,284.5402016141548,284.852559619864,284.12312238698615,283.1896009292242,274.04758046689386,285.77498138584593,,280.90200000228236,282.8777788105027,280.3096702773974,282.49586626826425,284.41719578082336,,283.9754825662112,275.3911646883558,282.18462385502323,288.01500578767167,283.2427339760273,284.1942611780808,276.6600125799098,282.85541166666616,281.73637636757996,285.2241064714612,282.83838933447487
2000-12-31,285.1825618681695,280.36011002959873,284.1317934278235,283.7317509266854,284.94695687158526,278.6211968203559,292.6899549168951,282.4051870730872,283.06924228255826,282.48248665186765,280.2136126810103,287.39227814663093,287.1608545935795,276.9397775660304,284.6914582206289,285.8972192304205,285.23489174180327,282.82654354735786,274.35182112477156,286.1273873952645,,281.2430654690334,283.13166491120273,280.65859869307906,282.5375658105646,284.51714831056495,,283.9678564959012,276.14473669968083,282.7352853415298,288.16843800887966,283.63373964367173,285.20886810109187,277.59548676798687,283.836381762295,282.5119080498619,284.1814685314201,282.5497326035968
2001-12-31,285.1672642511407,279.5881318082196,283.24003945319856,283.32565571232897,284.6906467625566,278.23373384817415,293.3381565970317,281.12779396346997,282.24572118036554,281.50742100342416,279.2529737739746,287.66987093493,287.2607923458905,275.43040225228293,284.3313576164386,284.99651712899555,284.0148301141564,282.7302585890409,274.61184027853915,285.9383737305936,,280.291976921233,282.63853315410984,279.7142742728307,282.31039604223605,284.3352574577618,,283.47111085730666,274.8645075022837,281.46728340753555,288.2551226632419,283.02019701027507,284.21619333904385,276.2611577899542,283.26600232305884,281.45703375570787,285.4903074178072,282.24747961643874
2002-12-31,285.227540105023,280.5335293196342,283.91606772488655,283.8256761746573,284.6455579452052,278.7545552397257,292.9423603595903,282.0034099509129,282.7773777853881,282.3967822671232,279.47865606963444,287.4055385696339,287.3124156381292,275.5592264109582,284.7540755159801,285.49109127168936,284.9873875559356,283.1573126495444,275.0256904554795,285.96623568036546,,280.89216086872176,283.13761347260225,280.1062756278531,282.6657739143823,284.37269115182556,,283.8699977511418,275.62511921346953,282.34435141895017,288.2975059726042,283.41084694862997,284.81224196347034,276.8523056621005,283.7728305125573,282.15520560159854,284.3327627831052,282.8581564052514
2003-12-31,285.357872401825,280.0927643869867,283.4725900399534,283.6680634703197,284.018447269408,278.722900901827,292.9009891061646,281.7912113641547,282.70322385502334,281.8728301289959,278.9748755582189,287.3822325433803,287.60357372146166,275.8514432465769,285.0892459520555,285.1439969463454,284.06594798515874,283.2213508664391,275.60592044178105,286.2197498436079,,280.0963417168948,283.13467444406336,279.4878342054808,282.3043064132409,284.36128072602736,,283.58800200913294,275.7731268573056,281.53252594863005,288.62825197146066,282.5601004577625,284.11436779337873,276.8264112020535,283.3561025525128,281.7026221438356,284.372426247717,282.86805379566084
2004-12-31,284.8248841382049,279.5373114970398,283.10877048611263,283.1391905430334,284.27675812386093,278.0414198064663,292.5576251662102,281.3084742315568,282.2214736725866,281.88638291666734,279.11793745787674,287.2774353893437,286.974400277778,275.9822701969482,284.212101336519,284.5018476502735,283.8269585029594,283.1154375739973,275.3747259733598,285.61140570241406,,279.9366105214024,282.35778558060133,279.45447893556604,282.00759971539105,284.14679607354304,,283.49593352914485,275.89863630009097,281.50791876366134,288.2661306352457,282.71529926229516,283.8598795867489,276.64831645036384,282.59998814435187,281.25108772313257,284.26265426229384,282.82039069330574
2005-12-31,284.21529536986424,279.26621083219214,282.33042856392746,283.50984308790026,283.83250972716917,277.859722423516,292.3239053390404,281.1789907134693,282.3534255844741,281.9323763778544,279.17214780821894,287.0561834429217,286.9484255844759,276.680098319634,284.21828024429254,283.9385566678082,283.4570684121003,283.31085959588984,274.5830926929213,285.0961775867573,,280.0435782363011,282.77616388584437,279.45808537442855,281.3015658824195,283.62748477511565,,283.74132090068554,276.13808967808257,281.55630318150713,288.3334068755699,282.3916668847014,283.2056919372144,277.0971116997703,282.2869703173511,281.139087601598,284.4839184589043,282.7982536073068
2006-12-31,284.4720359280824,279.9235472751141,283.16111551255733,283.84984990639265,284.1769225890413,278.7253715296825,292.2308778527403,281.67506205022926,282.9007172043387,282.59211501369856,279.77842519862975,287.07154981050195,287.7712425376714,276.3518811335615,284.87915873516107,284.8799176872145,284.19707544520435,283.3699211267124,275.1834789965752,285.8399591221472,,280.5696717431508,283.17325629794436,280.17532530822,281.75008924885753,283.87326527168955,,284.2459537111878,276.4413339006842,281.92647156164423,288.7932365867562,282.7130925673513,283.88995073287623,277.4975991860733,283.1516072602755,281.680452770548,284.5478674178074,283.09212814725964
2007-12-31,285.588230552513,280.6376648310496,284.09229502739737,283.90601901027486,285.3911705273962,278.8692478173505,292.812756978311,282.40653998858403,283.2083577842467,282.6605647408687,280.0285019269401,288.0272671255712,286.77073939269377,276.5446726392686,284.5077085376717,285.6945373116434,285.3603968538819,283.55911942808257,274.95194938926824,286.2123825878998,,280.9863549326492,283.1896228344757,280.4561451381277,282.9084837191782,285.15770216780743,,284.28410390296654,275.9422762500011,282.5706347146111,287.9339079132428,284.0950892123296,285.06289539611885,277.18366942465843,283.9095755057081,282.64251602397223,284.7925113481729,282.9307927066209
2008-12-31,285.41916895377915,280.4691885223137,284.12328249886195,283.2492923167133,285.0007088672587,278.567942021858,293.0728932024121,282.20141760815187,282.81869679872506,282.610369880464,280.37955314207477,288.027926808969,286.7007436885242,276.44216641962703,284.1425988797824,285.59195034949937,285.07228130123,282.81323290642206,274.6351492953091,286.05979656306994,,281.3305283378877,282.50225048269715,280.79735487932595,282.85700401639343,285.1326806147543,,283.67368823201207,275.91047580373385,282.5961777185786,287.81663177026553,283.6685318180787,285.0050347358834,277.25105712317816,283.6323663171669,282.5606021573306,284.6505549954469,282.3817650751354
2009-12-31,285.50066405251073,280.1631337648412,283.85980967922325,283.3593961541103,284.9248573253431,278.68126569748756,292.9727553675798,281.78252843036586,282.541097823059,282.06210625684923,279.0858816723745,287.8807394189491,287.53083494748876,275.71274175342535,284.5809935719188,285.50562185844643,285.02132674086675,282.77820380479415,275.02598867808047,286.0915067956623,,280.2236326986298,282.744221764839,279.6074023299084,282.7952018881284,284.6961134120996,,283.6078103025125,275.5590552031975,281.75488405593757,288.7251777328766,283.724003666667,284.7900258812787,276.56993247032,283.64508529223826,282.2426791906385,284.72827036986376,282.5123138299085
2010-12-31,285.4108537168939,279.27307768949737,283.2991536244295,282.1078492203196,284.868284487442,277.5887834155226,293.7851459189487,280.5445245936071,281.2001972979462,280.1355956175813,278.08078672602954,288.28557969063945,286.6807627534252,274.47436119863005,283.4891780616435,284.53698355022743,283.85773286072845,281.7719640216895,275.10676664383493,285.3656463082194,,279.4471134748857,281.6030915936083,278.7757429029679,282.63815531963564,284.8901244086755,,282.15252236758056,273.607493888127,280.7276597796799,288.41187823401873,283.14929009589025,284.3905086141554,274.7150789840187,282.66327181735124,281.3596733812792,286.399760752283,281.34432546803583
2011-12-31,285.2555925582198,280.52053971917803,283.73973016324175,284.0400427020543,284.07242932762506,279.34982880822014,292.33906566780854,281.97588197945237,283.00210130821824,282.19329053767126,280.0844343710043,287.13066542922434,287.78062751255663,276.9425903344754,285.29103732990785,285.28312893721494,284.4603117385832,283.0431808070767,274.7617832077638,286.2237811563925,,280.83145593379015,283.36074019063955,280.3908007545653,282.6971074520539,284.3741400342477,,283.95855486986443,276.4381752945216,282.1311218013692,288.84135440410955,282.8585374383568,284.15982772146094,277.6728156404112,283.7063761255712,282.04366449543323,283.7897328093602,283.0127135216892
2012-12-31,285.6859713035063,280.303155439436,283.99250205487147,283.13699384448944,285.1024702504561,278.5547116382052,292.84715784608494,281.8172456124772,282.44179669398807,281.53061455373484,278.4367558310567,288.04779203324165,287.21677813524667,275.13297951047366,284.40756744649366,285.56708725523583,285.0500057502271,282.7739207024125,275.01998849840555,286.21886440118413,,279.93077451730403,282.5280147700368,279.15990564663105,283.0283870184428,285.08003987591167,,283.3467081910286,274.89502140141093,281.69937846311564,287.99440254326026,283.62626957536486,284.88800119421694,276.0718600113829,283.7187020685336,282.21167028119373,284.78320640937983,282.0726079109738
2013-12-31,285.8421709063936,280.1278707762569,283.9944952454334,282.6337791335611,285.2407210410958,278.09820959360735,292.90106634931357,281.44531538584476,282.05094355707814,281.5918485890419,279.7826936449771,288.27406864954276,286.84637124200833,276.8081013926939,283.97785290981716,285.2037210913236,284.76681725228366,282.8172364417806,274.63845530707835,285.8960810331047,,280.6139937716889,281.97670771232816,280.03298774429265,283.09612588584434,285.26082174315053,,282.88584522945297,275.73557215296825,281.71286006164365,288.2157338995443,283.60543760502327,284.93525318036546,276.94574513127867,283.4828022522821,282.1302291404101,284.73205869292167,282.1268869509131
2014-12-31,285.8038436894982,281.2494652671239,284.514885381278,284.37775418721424,285.01259578310606,279.25924206050246,292.8979669383575,282.9410052283101,283.6518173515989,283.2753678219181,279.98090956620985,288.1437795011414,287.7451109223743,276.9716961792237,285.3093218196351,285.98283601483865,285.62640012328643,283.3086986506852,275.86983981506825,286.54548260958853,,281.0643930433804,283.7489015205478,280.4034333915524,283.40328480137083,285.24849046232805,,284.7371549063916,276.83873853082326,282.8415288424655,288.4227478481732,283.7869541210054,285.12779406963386,277.8919196301378,284.4964773926929,283.2618134623285,285.6823828436082,283.2679804977168
2015-12-31,285.88758232534315,281.16172109018214,284.1187308264848,283.77509740068683,285.1913251974902,279.4718546369855,292.79313251826306,282.8935946700907,283.28952054109584,282.407401692923,280.5314332009145,287.811351915525,287.8967824874419,277.23587013584455,285.1532191963466,285.7185588447488,285.35296447716735,282.682434597032,274.3326705171235,286.5901155422373,,281.47508335616527,283.26574278424584,280.8683861095888,283.2055027671228,285.0802052728305,,283.9456410605021,276.41772709018215,283.0235701175787,288.79819577739727,284.15400895091125,285.1047368070762,277.6354041107295,284.1071912385862,282.92178275228315,285.1137545879012,282.5925053847029
2016-12-31,285.8014552219944,280.62060915528264,283.8386964981777,283.46613108948054,285.1224389970399,278.9299068010031,293.4579797210828,282.1082137545531,282.8439256967207,282.3472086407103,279.551495837886,288.13744091074733,287.6385841256834,276.5162222484067,284.612073419855,285.303494425092,284.69886145719545,282.9767030521409,275.7281845708101,286.3425782832432,,280.74620800660335,282.67850398907154,280.11714312613816,282.93529347791485,285.0360155669399,,283.7957961930785,276.1622512454461,282.39298752618504,288.65807608265027,283.5616971379777,284.6366104678974,277.118291906876,283.71075491006366,282.28444817281274,285.256935774135,282.67395122723065
2017-12-31,285.77990855593737,280.4637485867572,283.7370168002283,283.84657753310563,284.780493440639,278.92415237785275,293.14718492579937,282.02343433789935,282.90546766552404,282.264950742009,279.45776850114,287.86835384246587,288.1203343869861,275.9644244942924,284.87048412671095,285.4445408527398,284.7459906084465,283.30375689041045,275.57017612899597,286.3334853447483,,280.6884085159825,283.0865895331058,279.9142176358439,282.77075086529703,284.9779952591335,,284.0260565365298,275.709788705479,282.1776462214605,289.19855566895,283.57736857191776,284.7186677762545,276.7994938550231,283.7654271506846,282.09900880365285,285.0349535011411,282.9714005399544
2018-12-31,286.3590913550225,281.3736353641559,284.3353750582193,284.36691015525133,285.1887588767124,279.8533559897253,294.0839141369855,283.11116275228403,283.84552316666577,282.8413141666664,280.1999030525106,288.42770884817355,287.2455777773972,276.72960720433696,285.5056380776238,286.00574355136933,285.69069966780944,283.1399287694059,275.038498214612,286.6577184212328,,281.3077875570761,283.86976232191824,280.69989808105026,283.52480511757926,285.4861649440638,,284.4896222853875,276.08108194178163,283.08022928082255,288.20794005593575,284.0009007945205,285.22525510958917,277.27056597032083,284.35753083561565,283.27524192351717,286.38948693379075,282.87897439269386
2019-12-31,286.2035621609596,281.2387607089039,284.4960273915526,284.05017848744205,285.76578355251,279.2973784657528,293.3730980821902,283.03486755479514,283.6016125650679,282.7867666974893,280.51100875456694,288.381457815068,287.6539541335609,276.19588844178185,285.22992252283177,286.1328918595891,285.79609534817405,283.17403857990826,274.93536628652936,286.5583032089052,,281.97024808333396,283.43831256963455,281.18948005936153,283.4635829360729,285.64880581735144,,284.33413423401834,275.7875949166674,283.4722629771683,288.5171486997701,284.51532164497826,285.50807259360766,277.03202239269467,284.4490975205476,283.25835275913164,285.6668466152961,282.8074198093607
2020-12-31,286.01087545547716,280.8950828387601,284.2183073992262,284.6585933864726,285.4388798724656,279.6105383955824,293.21872054771205,282.60901057276186,283.70433182190925,283.15649216237864,281.350797262582,288.2107497005238,287.7387382259163,277.7827076121622,285.7012391266234,285.747390354134,285.1271300261902,283.1208332589379,274.4286037098609,286.5145135003406,,282.2820579378276,284.0327827431121,281.76350382259074,283.28154245388333,285.1639318025494,,284.7220614233658,276.93867648030084,283.176081526987,289.05031176952895,284.23076602140645,284.8632573343209,278.43605160441905,283.979036435891,282.7486308437712,285.841766525848,283.02945147460787
2021-12-31,285.763349022831,280.0756325696337,283.87454981506727,283.21276779794545,284.7975541757995,278.39411591210194,293.48733801940705,281.5394993538816,282.42655317579926,282.03755542123156,279.6145487796793,288.1747545331044,287.332494187214,275.87057773630113,284.42382036986226,285.3859573824208,284.60582992465726,283.35013682990774,274.7642498321922,286.2268897203183,,280.45125243607356,282.47120772488535,280.0342413321905,282.8082590057066,284.8341561095893,,283.522929691781,275.5248324326494,281.8289297602743,288.5026745228313,283.2524618470315,284.5316687625575,276.7211352796798,283.37975671461095,281.91762478538885,285.6817633413244,282.7107076815087
2022-12-31,275.34031596774173,271.8177831317206,273.61480924731194,276.79067392473127,274.3182093817207,269.6919862365591,283.82292865591387,273.9356522580645,275.94123260752684,277.45280935483873,270.8914621639784,277.75142663978477,278.9723161693548,265.4615048924735,276.5305137768818,275.19298231182813,274.1386166935485,279.43603061827946,270.2999274731182,277.40412616935487,,272.75210616935476,275.2960297715055,271.87587099462377,272.0651646102155,273.3772999865592,,278.3181736962365,269.0643029166668,274.07686233870965,281.9681777553764,272.7689726344087,273.242840873656,268.9220854032256,273.74416745967716,272.49391963709655,272.0839939516129,278.2094069758064
